Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","21","Brésil","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3219","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","21","Brésil","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","91","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","21","Brésil","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","48","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","21","Brésil","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2433","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","21","Brésil","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2448","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2998","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","85","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","46.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2388","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2408","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","27","Bulgarie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2758","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","27","Bulgarie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","80","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","27","Bulgarie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","38","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","27","Bulgarie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2503","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","27","Bulgarie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2488","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2654","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","11.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2177","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2214","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","29","Burundi","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2109","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","29","Burundi","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2113","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2526","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","70","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","27.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2366","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2403","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","115","Cambodge","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2453","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","115","Cambodge","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","62.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","115","Cambodge","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","18","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","115","Cambodge","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2241","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","115","Cambodge","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2271","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","32","Cameroun","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2623","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","32","Cameroun","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","67","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","32","Cameroun","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","12","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","32","Cameroun","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2206","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","32","Cameroun","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2249","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","33","Canada","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3451","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","33","Canada","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","103.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","33","Canada","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","56","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","33","Canada","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2512","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","33","Canada","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2499","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","40","Chili","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2936","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","40","Chili","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","83.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","40","Chili","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","41","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","40","Chili","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2427","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","40","Chili","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2442","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","351","Chine","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3055","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","351","Chine","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","93.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","351","Chine","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","37.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","351","Chine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2455","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","351","Chine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2441","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","96","Chine - RAS de Hong-Kong","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3296","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","96","Chine - RAS de Hong-Kong","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","124.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","96","Chine - RAS de Hong-Kong","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","89.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","96","Chine - RAS de Hong-Kong","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2485","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","96","Chine - RAS de Hong-Kong","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2420","F","Estimation FAO",""
